marca,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
BMW,320,221904.0,100.0,,diesel,blue,estate,True,False,False,,True,False,True,False,1200.0,2018-04-01
BMW,520,147243.0,120.0,2012-11-01,diesel,blue,estate,True,True,True,,True,False,True,True,16300.0,2018-03-01
BMW,525,140638.0,160.0,,diesel,black,estate,True,True,False,,True,,True,True,17800.0,2018-03-01
BMW,320,123796.0,135.0,2012-12-01,diesel,black,,True,True,False,False,True,True,True,True,15600.0,2018-01-01
BMW,316,201102.0,85.0,2013-12-01,diesel,black,estate,True,,False,,False,False,True,False,8800.0,2008-06-01
BMW,318,238592.0,90.0,2006-08-01,diesel,,,False,True,False,,False,False,True,False,3900.0,2018-01-01
BMW,318,182798.0,105.0,,diesel,,estate,True,False,False,,False,False,True,False,10500.0,2018-01-01
BMW,318,116868.0,105.0,,diesel,white,,False,True,False,,True,False,True,False,13700.0,2018-01-01
BMW,318,64486.0,100.0,,diesel,blue,estate,True,True,False,False,False,False,True,False,12400.0,2018-01-01
BMW,318,167013.0,100.0,2013-08-01,diesel,black,,True,True,False,False,False,,True,True,12400.0,2018-01-01
BMW,318,319724.0,90.0,,diesel,grey,estate,True,False,False,,False,False,True,False,3000.0,2018-01-01
BMW,320,103683.0,120.0,,diesel,black,,True,True,True,False,False,,True,False,10400.0,2018-08-01
,320,73416.0,120.0,,diesel,blue,,False,True,False,,False,False,True,True,16800.0,2018-01-01
BMW,520,142724.0,120.0,2013-10-01,diesel,black,estate,True,True,False,,True,False,True,True,14800.0,2018-01-01
BMW,320,127017.0,120.0,2014-04-01,diesel,grey,estate,False,,False,,False,False,True,True,13100.0,2018-07-01
BMW,320,151391.0,120.0,,diesel,grey,estate,False,True,False,False,False,True,True,,15200.0,2018-01-01
BMW,520,88985.0,135.0,,diesel,grey,estate,True,True,False,,True,,True,False,18100.0,2018-01-01
BMW,320,186684.0,120.0,2013-03-01,diesel,brown,,True,True,False,,False,False,True,False,11400.0,2018-03-01
BMW,520,156756.0,120.0,2012-06-01,diesel,black,estate,True,,False,,False,False,True,True,13700.0,2018-01-01
,320,236259.0,135.0,2012-01-01,diesel,blue,estate,False,False,False,,False,False,True,False,6400.0,2018-01-01
BMW,320,233375.0,135.0,,diesel,black,estate,False,True,False,False,False,,True,True,9600.0,2018-01-01
BMW,318,195032.0,100.0,2008-01-01,diesel,grey,,,,False,False,False,False,True,False,4900.0,2018-01-01
,318,228885.0,100.0,,diesel,grey,estate,True,True,True,,False,False,True,,6000.0,2018-01-01
BMW,316,214613.0,85.0,,diesel,white,estate,False,True,False,False,False,,True,True,8200.0,2018-03-01
BMW,318,154190.0,105.0,,diesel,black,,False,True,False,False,True,,True,False,11300.0,2018-01-01
BMW,320,243093.0,110.0,,diesel,grey,estate,True,,False,False,False,False,True,False,1400.0,2018-01-01
BMW,318,79526.0,105.0,,diesel,white,,False,False,False,,False,False,False,True,14900.0,2018-01-01
BMW,320,169449.0,135.0,,diesel,brown,estate,True,False,False,False,False,False,True,False,10600.0,2018-01-01
BMW,520,157968.0,120.0,,diesel,grey,,True,True,True,False,True,False,True,True,14200.0,2018-01-01
BMW,320,161034.0,120.0,2014-04-01,diesel,,,True,True,False,,True,True,True,True,15000.0,2018-07-01
,318,197704.0,100.0,2013-03-01,diesel,brown,,False,True,False,,False,False,True,False,9400.0,2018-03-01
BMW,316,83268.0,85.0,,diesel,brown,estate,False,True,False,,True,False,True,False,12300.0,2018-01-01
,320,139999.0,120.0,,diesel,blue,estate,False,True,False,,True,True,True,True,15000.0,2018-03-01
BMW,318,139649.0,105.0,,diesel,white,estate,False,True,False,,False,,True,True,9900.0,2018-01-01
BMW,320,173160.0,122.0,,diesel,,estate,True,True,False,,True,False,True,True,13100.0,2018-01-01
BMW,318,80340.0,100.0,2013-09-01,diesel,grey,estate,False,True,False,,False,False,True,True,13200.0,2018-09-01
,535,234787.0,230.0,,diesel,black,,True,True,False,,True,True,True,True,19200.0,2018-04-01
BMW,318,181297.0,105.0,,diesel,brown,estate,False,True,False,,True,,True,True,13200.0,2018-01-01
BMW,530,223829.0,190.0,2011-09-01,diesel,black,estate,True,True,True,True,True,False,True,True,20600.0,2018-01-01
,520,163675.0,135.0,2011-12-01,diesel,,estate,True,True,,,True,,True,True,14900.0,2018-01-01
BMW,320,110136.0,120.0,2014-05-01,diesel,white,,True,True,False,,True,True,True,True,17800.0,2018-01-01
BMW,525,230212.0,150.0,,diesel,blue,estate,True,,False,,True,True,True,True,14200.0,2018-01-01
BMW,318,125974.0,105.0,,diesel,grey,estate,False,True,False,,False,False,True,False,13800.0,2018-01-01
BMW,520,93866.0,140.0,,diesel,black,,False,False,False,,False,False,False,True,20300.0,2018-01-01
BMW,535,151555.0,230.0,2014-11-01,diesel,blue,,True,True,True,,True,False,True,True,22100.0,2018-01-01
BMW,520,132522.0,140.0,2014-07-01,diesel,,,True,True,False,,False,True,True,True,20800.0,2018-01-01
BMW,320,150534.0,135.0,2013-05-01,diesel,brown,estate,False,False,False,,False,True,True,False,11300.0,2018-01-01
BMW,316,194410.0,85.0,,diesel,black,estate,False,True,False,False,True,False,True,True,8400.0,2018-01-01
BMW,318,161581.0,105.0,2013-08-01,diesel,blue,,True,True,True,,True,False,True,True,12900.0,2018-01-01
BMW,320,194748.0,120.0,2013-12-01,diesel,black,estate,False,,False,,True,False,True,True,12000.0,2018-01-01
BMW,520,165274.0,135.0,2014-05-01,diesel,,estate,False,True,False,,True,,True,True,16400.0,2018-01-01
BMW,520,188155.0,135.0,2013-08-01,diesel,black,estate,False,True,False,False,True,False,True,False,14800.0,2018-01-01
BMW,520,130335.0,135.0,,diesel,grey,estate,True,True,False,,False,False,True,True,14600.0,2018-01-01
BMW,535,148738.0,230.0,,diesel,grey,estate,True,True,True,,,False,True,True,28800.0,2018-01-01
BMW,520,127511.0,140.0,2015-01-01,diesel,black,estate,True,True,False,False,True,False,True,True,19900.0,2018-01-01
BMW,530,187176.0,190.0,,diesel,black,estate,False,,False,,True,False,True,True,19800.0,2018-01-01
BMW,320,111523.0,120.0,,diesel,,,False,False,False,,False,False,False,True,15600.0,2018-01-01
BMW,525,218341.0,120.0,,diesel,grey,estate,True,True,True,False,False,False,True,False,5400.0,2018-01-01
BMW,530,172496.0,190.0,,diesel,black,,True,,True,False,True,False,True,True,20000.0,2018-01-01
BMW,320,149390.0,135.0,,diesel,white,estate,False,True,True,,False,False,True,True,11400.0,2018-01-01
BMW,320,171848.0,120.0,,diesel,black,estate,False,True,False,False,True,False,False,True,12700.0,2018-01-01
BMW,320,180574.0,135.0,2014-03-01,diesel,white,estate,False,True,False,,True,False,True,True,14600.0,2018-01-01
BMW,318,243386.0,105.0,,diesel,white,,False,True,False,,False,,True,False,7700.0,2018-01-01
BMW,530,123622.0,190.0,2014-05-01,diesel,black,estate,True,True,True,,True,False,True,True,25500.0,2018-01-01
BMW,320,94654.0,135.0,,diesel,black,estate,False,True,False,,True,True,True,True,17700.0,2018-01-01
BMW,530,164621.0,190.0,,diesel,white,,True,,True,,True,True,True,True,25600.0,2018-01-01
BMW,525,86420.0,160.0,2014-03-01,diesel,brown,,False,True,False,True,True,,True,True,26700.0,2018-01-01
BMW,320,200121.0,135.0,2014-11-01,diesel,black,estate,False,True,False,,False,False,True,True,11400.0,2018-01-01
BMW,530,92856.0,190.0,,diesel,blue,estate,True,True,False,,True,,True,True,25600.0,2018-01-01
BMW,320,75373.0,135.0,2014-06-01,diesel,blue,,False,False,False,False,False,,False,True,19900.0,2018-01-01
BMW,320,152137.0,135.0,2013-07-01,diesel,black,estate,False,True,False,,False,,True,False,11700.0,2018-01-01
BMW,318,165851.0,105.0,,diesel,grey,,True,True,False,,False,,True,True,10800.0,2018-01-01
BMW,320,171266.0,120.0,,diesel,white,,True,True,False,,True,True,True,False,16100.0,2018-01-01
BMW,520,161666.0,135.0,2013-04-01,diesel,black,estate,False,True,True,,True,False,True,False,15200.0,2018-01-01
BMW,320,229128.0,135.0,,diesel,white,estate,True,True,False,,True,True,True,False,13100.0,2018-01-01
BMW,525,130500.0,160.0,2014-04-01,diesel,silver,,False,True,False,,False,,True,True,800.0,2018-01-01
BMW,520,168180.0,135.0,,diesel,,estate,True,True,False,,True,,True,True,15800.0,2018-01-01
BMW,320,106596.0,135.0,,diesel,black,estate,False,True,False,,False,False,True,True,12600.0,2018-01-01
BMW,318,164889.0,105.0,,diesel,grey,estate,False,True,False,,False,False,True,False,800.0,2018-01-01
BMW,320,165599.0,135.0,2013-10-01,diesel,black,estate,True,True,False,,True,False,True,True,16300.0,2018-01-01
BMW,530,159773.0,190.0,2012-11-01,diesel,grey,estate,False,True,False,,True,False,True,True,13700.0,2018-03-01
BMW,520,212710.0,110.0,,diesel,,estate,True,True,False,,False,,True,False,5000.0,2018-03-01
BMW,320,151246.0,135.0,2013-10-01,diesel,silver,estate,False,True,False,False,True,True,True,,13300.0,2018-02-01
BMW,316,84734.0,85.0,2014-10-01,diesel,,estate,False,True,False,,False,,True,False,12600.0,2018-04-01
BMW,535,121436.0,230.0,2012-09-01,diesel,,estate,False,,True,,True,True,True,True,31300.0,2018-02-01
BMW,320,47771.0,135.0,2012-10-01,diesel,silver,estate,False,True,False,,False,,True,False,13100.0,2018-03-01
BMW,316,164998.0,85.0,2013-01-01,diesel,black,estate,True,True,False,False,False,False,True,,11100.0,2018-03-01
,318,129901.0,105.0,,diesel,blue,estate,False,True,False,False,False,False,True,True,800.0,2018-02-01
,520,109391.0,140.0,,diesel,grey,estate,True,True,False,True,True,True,True,True,25500.0,2018-02-01
BMW,318,185141.0,105.0,2013-01-01,diesel,grey,estate,False,True,False,,False,False,True,True,11200.0,2018-02-01
BMW,530,140904.0,190.0,,diesel,white,estate,False,True,True,,True,,True,True,20600.0,2018-03-01
BMW,318,109195.0,105.0,,diesel,white,estate,False,True,False,False,True,,True,False,13100.0,2018-02-01
BMW,318,129181.0,100.0,,diesel,grey,estate,True,True,False,,False,,True,False,10600.0,2018-07-01
BMW,320,99600.0,120.0,2013-07-01,diesel,blue,estate,False,,False,,False,False,True,True,14300.0,2018-03-01
BMW,320,75254.0,120.0,,diesel,blue,estate,True,True,False,,True,False,True,True,15000.0,2018-03-01
,318,124822.0,100.0,,diesel,black,,False,True,False,False,False,False,True,False,10500.0,2018-08-01
,318,198759.0,105.0,2014-08-01,diesel,blue,,False,,False,,False,False,True,False,9400.0,2018-02-01
,320,125928.0,135.0,,diesel,silver,,False,True,True,False,False,False,True,,13600.0,2018-02-01
BMW,318,95636.0,105.0,2014-03-01,diesel,white,estate,True,True,False,,True,False,True,False,14500.0,2018-02-01
,320,121742.0,135.0,2012-11-01,diesel,blue,,False,True,True,,True,True,True,True,15400.0,2018-02-01
BMW,318,217330.0,90.0,,diesel,black,,True,True,False,False,False,False,True,False,5000.0,2018-03-01
,320,109620.0,120.0,2014-09-01,diesel,grey,estate,False,True,False,,True,True,True,False,15400.0,2018-02-01
BMW,318,190639.0,105.0,2013-07-01,diesel,brown,,False,True,False,,True,True,True,False,9300.0,2018-02-01
BMW,320,136093.0,135.0,2014-07-01,diesel,white,estate,True,True,True,,False,False,True,False,13400.0,2018-03-01
BMW,316,146879.0,85.0,2013-08-01,diesel,brown,estate,False,True,False,,False,False,True,False,9900.0,2018-02-01
BMW,320,191556.0,122.0,2013-10-01,diesel,blue,estate,False,True,False,,True,True,True,False,12600.0,2018-02-01
BMW,520,147891.0,135.0,,diesel,black,,False,,False,,True,False,True,True,17100.0,2018-02-01
BMW,318,198084.0,105.0,2014-08-01,diesel,blue,estate,False,True,False,,False,False,True,False,9700.0,2018-02-01
BMW,520,80403.0,140.0,2016-06-01,diesel,,,False,False,False,False,False,False,False,False,20000.0,2018-02-01
,320,106442.0,135.0,,diesel,black,estate,False,True,False,,False,False,True,True,17300.0,2018-02-01
BMW,520,123353.0,135.0,,diesel,silver,estate,False,True,False,,True,,True,False,17400.0,2018-02-01
BMW,520,161432.0,135.0,2013-04-01,diesel,black,estate,False,True,True,,True,False,True,False,14900.0,2018-02-01
BMW,520,85319.0,140.0,2014-08-01,diesel,grey,estate,False,True,False,,True,False,True,True,19300.0,2018-02-01
BMW,320,162550.0,122.0,,diesel,black,estate,True,,False,False,True,False,True,False,12100.0,2018-02-01
BMW,320,188982.0,120.0,2005-10-01,diesel,black,estate,False,True,True,False,False,False,True,False,3800.0,2018-02-01
,318,94987.0,105.0,,diesel,white,estate,False,,False,,False,False,False,True,8600.0,2018-02-01
BMW,330,231261.0,180.0,,diesel,black,estate,False,True,False,,True,True,True,False,9500.0,2018-02-01
BMW,316,79964.0,85.0,2013-09-01,diesel,white,estate,False,False,False,False,False,,True,False,12900.0,2018-02-01
BMW,318,110913.0,100.0,2013-01-01,diesel,grey,,True,True,False,,False,,True,False,15400.0,2018-02-01
BMW,320,181751.0,122.0,2013-12-01,diesel,black,estate,True,True,False,False,True,False,True,False,12600.0,2018-02-01
,320,102377.0,135.0,2014-05-01,diesel,blue,estate,False,True,False,,False,False,True,,14600.0,2018-02-01
BMW,320,176702.0,135.0,,diesel,,estate,False,,False,,True,False,True,False,14500.0,2018-02-01
BMW,318,216144.0,100.0,2014-07-01,diesel,,,False,True,False,False,True,False,True,True,11800.0,2018-02-01
BMW,318,169410.0,105.0,2014-08-01,diesel,white,estate,False,True,True,,True,False,True,True,13000.0,2018-02-01
,525,201782.0,141.0,,petrol,blue,estate,True,,True,,True,,True,True,6200.0,2018-02-01
BMW,318,116892.0,105.0,,diesel,blue,,False,False,False,,False,False,False,True,10100.0,2018-02-01
BMW,320,124389.0,135.0,2014-06-01,diesel,black,,True,True,False,,True,False,True,True,17000.0,2018-02-01
BMW,316,161739.0,85.0,,diesel,,estate,False,True,False,False,False,False,True,False,11000.0,2018-02-01
BMW,316,176557.0,85.0,,diesel,black,estate,False,False,False,,False,False,True,False,800.0,2018-02-01
,518,193500.0,100.0,2013-09-01,diesel,black,estate,True,,False,,True,False,True,True,12900.0,2018-02-01
BMW,318,144913.0,105.0,2013-09-01,diesel,,estate,True,True,False,False,False,False,True,False,10200.0,2018-02-01
BMW,320,135491.0,120.0,2013-03-01,diesel,black,estate,True,True,False,False,False,True,True,False,12600.0,2018-02-01
,318,109600.0,100.0,2013-08-01,diesel,white,,False,True,False,,True,True,True,False,14900.0,2018-02-01
,318,63604.0,100.0,,diesel,brown,,False,,False,,False,True,True,False,9600.0,2018-02-01
BMW,520,119035.0,135.0,,diesel,grey,estate,False,True,True,,True,False,True,True,19000.0,2018-02-01
BMW,520,109012.0,135.0,2013-01-01,diesel,black,estate,True,True,False,,True,False,True,False,14300.0,2018-02-01
BMW,320,110323.0,120.0,2014-09-01,diesel,grey,,False,True,False,,True,True,True,False,14900.0,2018-02-01
BMW,318,158577.0,105.0,2013-09-01,diesel,black,estate,False,True,False,,False,False,True,True,11400.0,2018-02-01
,318,160015.0,105.0,2014-05-01,diesel,black,estate,False,True,False,,True,,True,False,12700.0,2018-02-01
BMW,320,106206.0,120.0,2013-06-01,diesel,blue,estate,False,True,False,,False,False,True,False,11200.0,2018-02-01
BMW,320,160911.0,135.0,2014-03-01,diesel,white,estate,False,True,False,,True,True,True,True,13600.0,2018-02-01
BMW,525,165731.0,155.0,2012-08-01,diesel,grey,estate,True,True,False,,True,False,True,True,15700.0,2018-02-01
,318,115924.0,100.0,2013-06-01,diesel,white,estate,True,True,False,False,True,False,True,False,15600.0,2018-02-01
,318,168331.0,100.0,2010-12-01,diesel,silver,,True,True,False,,True,False,True,False,8000.0,2018-08-01
BMW,525,95534.0,160.0,,diesel,black,estate,True,True,False,,False,True,True,True,25200.0,2018-02-01
,525,154178.0,160.0,,diesel,grey,estate,False,True,False,,True,,True,True,15500.0,2018-02-01
BMW,318,120859.0,105.0,,diesel,red,,False,True,False,False,False,True,True,,11700.0,2018-02-01
,320,121019.0,120.0,2014-08-01,diesel,brown,estate,True,True,False,,True,True,True,True,13100.0,2018-02-01
BMW,530,223390.0,190.0,,diesel,black,estate,True,True,False,,True,True,True,True,15600.0,2018-02-01
BMW,525,204150.0,150.0,2010-10-01,diesel,grey,estate,True,True,True,False,True,False,True,True,15700.0,2018-02-01
,520,200444.0,140.0,,diesel,black,,True,True,True,,True,True,True,True,16200.0,2018-02-01
BMW,520,165271.0,135.0,,petrol,black,estate,True,,False,,True,False,False,True,11900.0,2018-02-01
BMW,530,119760.0,190.0,,diesel,black,estate,True,True,True,,True,False,True,,25800.0,2018-02-01
BMW,320,121960.0,135.0,,diesel,silver,estate,False,,False,False,False,False,True,True,15200.0,2018-02-01
BMW,318,85238.0,105.0,2011-06-01,diesel,grey,estate,True,True,False,,True,False,True,True,13300.0,2018-02-01
BMW,520,255773.0,120.0,2011-02-01,diesel,grey,estate,True,True,False,,True,False,True,,9900.0,2018-02-01
BMW,320,92526.0,135.0,,diesel,brown,estate,False,True,False,False,False,True,True,True,15500.0,2018-02-01
BMW,316,160619.0,85.0,,diesel,black,estate,False,True,,,True,,True,,11700.0,2018-04-01
,530,165593.0,190.0,,diesel,grey,estate,True,True,True,,True,False,True,,20900.0,2018-02-01
BMW,320,160800.0,135.0,,petrol,silver,estate,False,True,True,,True,False,True,False,10100.0,2018-02-01
,318,152360.0,100.0,2013-07-01,diesel,,estate,False,False,False,False,False,,True,,11100.0,2018-02-01
,535,189348.0,230.0,,diesel,white,,True,True,True,True,False,True,True,True,23500.0,2018-02-01
BMW,316,119576.0,85.0,2015-01-01,diesel,black,estate,True,True,False,,False,False,True,False,13100.0,2018-02-01
BMW,530,131164.0,190.0,2014-03-01,diesel,grey,estate,True,True,True,,True,True,True,True,27400.0,2018-02-01
BMW,530,95639.0,190.0,,diesel,black,estate,True,True,True,,True,False,True,,23900.0,2018-02-01
,320,260831.0,130.0,,diesel,blue,estate,False,False,False,,True,False,True,False,4500.0,2018-02-01
BMW,316,164633.0,85.0,,diesel,black,estate,True,True,False,,True,True,True,True,13700.0,2018-02-01
BMW,520,130433.0,135.0,,diesel,black,estate,True,True,False,False,True,False,True,True,19000.0,2018-02-01
BMW,320,145903.0,135.0,,diesel,white,estate,False,True,False,,False,True,True,True,13800.0,2018-02-01
BMW,320,151490.0,135.0,,diesel,black,estate,False,True,False,,False,False,True,True,11700.0,2018-04-01
BMW,520,145918.0,120.0,,diesel,grey,,True,True,False,,True,False,True,False,10000.0,2018-08-01
,320,134304.0,120.0,2014-08-01,diesel,black,estate,True,True,True,,True,False,True,True,15800.0,2018-02-01
BMW,520,271181.0,100.0,2002-05-01,diesel,blue,,True,False,False,,False,False,True,False,800.0,2018-02-01
BMW,116,72374.0,85.0,2014-03-01,diesel,red,estate,False,False,False,,False,False,True,False,9500.0,2018-04-01
BMW,320,113846.0,135.0,,diesel,grey,estate,False,True,False,True,False,False,True,,14200.0,2018-02-01
BMW,316,145193.0,85.0,2013-03-01,diesel,grey,estate,True,True,False,False,False,False,True,False,11100.0,2018-02-01
,320,199053.0,135.0,2011-09-01,diesel,white,estate,False,,False,False,True,True,True,True,9800.0,2018-02-01
BMW,318,158801.0,105.0,,diesel,black,,False,True,False,,True,,True,True,12300.0,2018-02-01
BMW,535,149229.0,230.0,2014-01-01,diesel,blue,,True,True,False,True,True,True,True,True,24300.0,2018-02-01
BMW,318,189325.0,100.0,2013-07-01,diesel,grey,,True,True,False,False,False,False,True,False,10600.0,2018-04-01
BMW,320,234365.0,135.0,,diesel,black,estate,True,True,False,,True,False,True,True,16200.0,2018-02-01
BMW,520,126551.0,120.0,,diesel,black,estate,True,True,False,,True,False,True,True,16300.0,2018-02-01
